CODEGEO,NIVGEO,UNIT_label_fr,UNIT,INDICS_FILO_DISP,OBS_VALUE,INDICS_FILO_DISP_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,INDICS_FILO_DISP_DET,INDICS_FILO_DISP_DET_label
73,DEP,Part des revenus d'activité,PACT,,73.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,63.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,Part des indemnités de chômage,PCHO,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,revenus des activités non salariées,PBEN,,6.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,"Pensions, retraites, et rentes",PPEN,,28.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,Revenus du patrimoine,PPAT,,11.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,Ensemble des prestations sociales,PPSOC,,4.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,prestations familiales,PPFAM,,1.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,Minima sociaux,PPMINI,,1.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,prestations logements,PPLOGT,,0.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
73,DEP,Impôts,PIMPOT,,-18.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Premier décile,D1,,13580.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Neuvième décile,D9,,55790.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Rapport interdécile (sans unité),RD,,4.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,taux de pauvreté,TP60,,8.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Part des revenus d'activité,PACT,,83.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,76.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Part des indemnités de chômage,PCHO,,3.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,revenus des activités non salariées,PBEN,,4.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,"Pensions, retraites, et rentes",PPEN,,20.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Revenus du patrimoine,PPAT,,10.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Ensemble des prestations sociales,PPSOC,,2.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,prestations familiales,PPFAM,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Minima sociaux,PPMINI,,0.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,prestations logements,PPLOGT,,0.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
74,DEP,Impôts,PIMPOT,,-17.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Premier décile,D1,,10820.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Neuvième décile,D9,,68990.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Rapport interdécile (sans unité),RD,,6.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,taux de pauvreté,TP60,,15.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Part des revenus d'activité,PACT,,88.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,76.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Part des indemnités de chômage,PCHO,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,revenus des activités non salariées,PBEN,,9.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,"Pensions, retraites, et rentes",PPEN,,19.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Revenus du patrimoine,PPAT,,19.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Ensemble des prestations sociales,PPSOC,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,prestations familiales,PPFAM,,0.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Minima sociaux,PPMINI,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,prestations logements,PPLOGT,,0.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
75,DEP,Impôts,PIMPOT,,-29.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Premier décile,D1,,11530.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Neuvième décile,D9,,36140.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Rapport interdécile (sans unité),RD,,3.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,taux de pauvreté,TP60,,14.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Part des revenus d'activité,PACT,,72.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,64.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Part des indemnités de chômage,PCHO,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,revenus des activités non salariées,PBEN,,5.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,"Pensions, retraites, et rentes",PPEN,,30.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Revenus du patrimoine,PPAT,,7.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Ensemble des prestations sociales,PPSOC,,6.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,prestations familiales,PPFAM,,2.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Minima sociaux,PPMINI,,2.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,prestations logements,PPLOGT,,1.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
76,DEP,Impôts,PIMPOT,,-16.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Premier décile,D1,,12350.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Neuvième décile,D9,,39350.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Rapport interdécile (sans unité),RD,,3.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,taux de pauvreté,TP60,,11.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Part des revenus d'activité,PACT,,83.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,76.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Part des indemnités de chômage,PCHO,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,revenus des activités non salariées,PBEN,,3.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,"Pensions, retraites, et rentes",PPEN,,22.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Revenus du patrimoine,PPAT,,7.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Ensemble des prestations sociales,PPSOC,,5.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,prestations familiales,PPFAM,,2.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Minima sociaux,PPMINI,,1.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,prestations logements,PPLOGT,,1.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
77,DEP,Impôts,PIMPOT,,-18.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Premier décile,D1,,13150.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Neuvième décile,D9,,51590.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Rapport interdécile (sans unité),RD,,3.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,taux de pauvreté,TP60,,9.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Part des revenus d'activité,PACT,,86.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,80.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Part des indemnités de chômage,PCHO,,2.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,revenus des activités non salariées,PBEN,,3.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,"Pensions, retraites, et rentes",PPEN,,23.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Revenus du patrimoine,PPAT,,10.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Ensemble des prestations sociales,PPSOC,,3.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,prestations familiales,PPFAM,,1.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Minima sociaux,PPMINI,,1.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,prestations logements,PPLOGT,,0.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
78,DEP,Impôts,PIMPOT,,-23.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Premier décile,D1,,12310.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Neuvième décile,D9,,34230.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Rapport interdécile (sans unité),RD,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,taux de pauvreté,TP60,,12.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Part des revenus d'activité,PACT,,70.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,62.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Part des indemnités de chômage,PCHO,,2.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,revenus des activités non salariées,PBEN,,5.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,"Pensions, retraites, et rentes",PPEN,,31.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Revenus du patrimoine,PPAT,,8.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Ensemble des prestations sociales,PPSOC,,5.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,prestations familiales,PPFAM,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Minima sociaux,PPMINI,,2.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,prestations logements,PPLOGT,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
79,DEP,Impôts,PIMPOT,,-15.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Premier décile,D1,,11210.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Neuvième décile,D9,,34670.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Rapport interdécile (sans unité),RD,,3.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,taux de pauvreté,TP60,,16.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Part des revenus d'activité,PACT,,70.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,61.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Part des indemnités de chômage,PCHO,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,revenus des activités non salariées,PBEN,,6.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,"Pensions, retraites, et rentes",PPEN,,29.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Revenus du patrimoine,PPAT,,9.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Ensemble des prestations sociales,PPSOC,,6.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,prestations familiales,PPFAM,,2.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Minima sociaux,PPMINI,,2.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,prestations logements,PPLOGT,,1.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
80,DEP,Impôts,PIMPOT,,-16.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Premier décile,D1,,11390.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Neuvième décile,D9,,34370.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Rapport interdécile (sans unité),RD,,3.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,taux de pauvreté,TP60,,15.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Part des revenus d'activité,PACT,,64.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,55.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Part des indemnités de chômage,PCHO,,3.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,revenus des activités non salariées,PBEN,,6.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,"Pensions, retraites, et rentes",PPEN,,34.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Revenus du patrimoine,PPAT,,10.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Ensemble des prestations sociales,PPSOC,,6.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,prestations familiales,PPFAM,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Minima sociaux,PPMINI,,2.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,prestations logements,PPLOGT,,1.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
81,DEP,Impôts,PIMPOT,,-15.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Premier décile,D1,,11050.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Neuvième décile,D9,,33750.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Rapport interdécile (sans unité),RD,,3.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,taux de pauvreté,TP60,,17.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Part des revenus d'activité,PACT,,68.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,59.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Part des indemnités de chômage,PCHO,,3.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,revenus des activités non salariées,PBEN,,6.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,"Pensions, retraites, et rentes",PPEN,,30.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Revenus du patrimoine,PPAT,,9.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Ensemble des prestations sociales,PPSOC,,6.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,prestations familiales,PPFAM,,2.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Minima sociaux,PPMINI,,2.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,prestations logements,PPLOGT,,1.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
82,DEP,Impôts,PIMPOT,,-15.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Premier décile,D1,,11190.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Neuvième décile,D9,,38340.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Rapport interdécile (sans unité),RD,,3.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,taux de pauvreté,TP60,,15.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Part des revenus d'activité,PACT,,63.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,54.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Part des indemnités de chômage,PCHO,,3.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,revenus des activités non salariées,PBEN,,6.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,"Pensions, retraites, et rentes",PPEN,,36.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Revenus du patrimoine,PPAT,,13.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Ensemble des prestations sociales,PPSOC,,5.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,prestations familiales,PPFAM,,1.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Minima sociaux,PPMINI,,2.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,prestations logements,PPLOGT,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
83,DEP,Impôts,PIMPOT,,-18.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Premier décile,D1,,10320.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Neuvième décile,D9,,35530.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Rapport interdécile (sans unité),RD,,3.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,taux de pauvreté,TP60,,20.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Part des revenus d'activité,PACT,,68.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,57.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Part des indemnités de chômage,PCHO,,3.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,revenus des activités non salariées,PBEN,,6.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,"Pensions, retraites, et rentes",PPEN,,30.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Revenus du patrimoine,PPAT,,11.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Ensemble des prestations sociales,PPSOC,,6.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,prestations familiales,PPFAM,,2.5,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Minima sociaux,PPMINI,,2.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,prestations logements,PPLOGT,,1.7,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
84,DEP,Impôts,PIMPOT,,-16.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
85,DEP,Premier décile,D1,,13300.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
85,DEP,Neuvième décile,D9,,33750.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
