CODEGEO,NIVGEO,UNIT_label_fr,UNIT,STOCD,OBS_VALUE,STOCD_label,DATASET_VERSION,DATASET_NAME,DATA_DATE
79,DEP,Nombre de logements,NBLOG,30,1936.226254,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Population,POP,ENS,364487.60647,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Population,POP,10,266023.200711,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Population,POP,21,63979.192361,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Population,POP,22,27527.217012,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Population,POP,23,3234.66041,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Population,POP,30,3723.335976,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,2929065.910789,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2559969.616311,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Nombre d'heures annuelles travaillées,DUREE,21,188631.591386,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Nombre d'heures annuelles travaillées,DUREE,22,141899.421941,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Nombre d'heures annuelles travaillées,DUREE,23,9382.069032,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
79,DEP,Nombre d'heures annuelles travaillées,DUREE,30,29183.212119,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre de logements,NBLOG,ENS,251457.870273,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre de logements,NBLOG,10,151511.513534,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre de logements,NBLOG,21,52873.07122,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre de logements,NBLOG,22,36571.061777,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre de logements,NBLOG,23,5691.136514,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre de logements,NBLOG,30,4811.087228,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Population,POP,ENS,558742.312159,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Population,POP,10,350255.990398,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Population,POP,21,106775.245771,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Population,POP,22,83844.593569,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Population,POP,23,8322.312207,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Population,POP,30,9544.170214,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,4301044.276582,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre d'heures annuelles travaillées,DUREE,10,3496817.132053,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre d'heures annuelles travaillées,DUREE,21,313170.180743,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre d'heures annuelles travaillées,DUREE,22,404965.247938,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre d'heures annuelles travaillées,DUREE,23,21626.481637,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
80,DEP,Nombre d'heures annuelles travaillées,DUREE,30,64465.234212,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre de logements,NBLOG,ENS,177548.388219,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre de logements,NBLOG,10,118660.4513,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre de logements,NBLOG,21,39274.385982,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre de logements,NBLOG,22,12445.46149,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre de logements,NBLOG,23,3392.387417,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre de logements,NBLOG,30,3775.70203,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Population,POP,ENS,378600.446725,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Population,POP,10,265410.88722,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Population,POP,21,76409.154321,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Population,POP,22,25007.748696,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Population,POP,23,4676.295898,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Population,POP,30,7096.360591,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,3098754.933579,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2684350.861461,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre d'heures annuelles travaillées,DUREE,21,221888.554265,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre d'heures annuelles travaillées,DUREE,22,122897.125104,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre d'heures annuelles travaillées,DUREE,23,11631.482132,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
81,DEP,Nombre d'heures annuelles travaillées,DUREE,30,57986.910616,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre de logements,NBLOG,ENS,111851.953566,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre de logements,NBLOG,10,74309.37568,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre de logements,NBLOG,21,26868.776291,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre de logements,NBLOG,22,7042.927445,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre de logements,NBLOG,23,1163.787932,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre de logements,NBLOG,30,2467.086218,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Population,POP,ENS,252678.182712,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Population,POP,10,173510.392858,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Population,POP,21,55291.655587,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Population,POP,22,16837.012543,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Population,POP,23,2117.922727,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Population,POP,30,4921.198998,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,1823021.052207,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre d'heures annuelles travaillées,DUREE,10,1567013.174151,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre d'heures annuelles travaillées,DUREE,21,153878.703616,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre d'heures annuelles travaillées,DUREE,22,56932.467043,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre d'heures annuelles travaillées,DUREE,23,7649.161995,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
82,DEP,Nombre d'heures annuelles travaillées,DUREE,30,37547.545402,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre de logements,NBLOG,ENS,494739.497071,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre de logements,NBLOG,10,288942.655296,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre de logements,NBLOG,21,134684.235503,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre de logements,NBLOG,22,41006.723047,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre de logements,NBLOG,23,14379.148562,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre de logements,NBLOG,30,15726.734664,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Population,POP,ENS,1042478.02176,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Population,POP,10,621233.694619,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Population,POP,21,267295.642508,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Population,POP,22,99633.245779,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Population,POP,23,22360.385216,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Population,POP,30,31955.053638,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,6830361.937562,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre d'heures annuelles travaillées,DUREE,10,5118214.406899,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre d'heures annuelles travaillées,DUREE,21,940990.616424,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre d'heures annuelles travaillées,DUREE,22,524178.320279,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre d'heures annuelles travaillées,DUREE,23,60224.96539,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
83,DEP,Nombre d'heures annuelles travaillées,DUREE,30,186753.62857,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre de logements,NBLOG,ENS,249368.764315,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre de logements,NBLOG,10,139345.390533,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre de logements,NBLOG,21,65680.833121,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre de logements,NBLOG,22,29820.936768,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre de logements,NBLOG,23,7352.547421,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre de logements,NBLOG,30,7169.056473,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Population,POP,ENS,549294.060589,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Population,POP,10,315145.990333,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Population,POP,21,133273.802786,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Population,POP,22,74920.562843,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Population,POP,23,10912.870287,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Population,POP,30,15040.834341,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,3717492.88565,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2836316.025286,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre d'heures annuelles travaillées,DUREE,21,422910.297081,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre d'heures annuelles travaillées,DUREE,22,335023.287839,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre d'heures annuelles travaillées,DUREE,23,32405.88504,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
84,DEP,Nombre d'heures annuelles travaillées,DUREE,30,90837.390405,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre de logements,NBLOG,ENS,301490.810607,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre de logements,NBLOG,10,217258.301764,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre de logements,NBLOG,21,54409.126759,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre de logements,NBLOG,22,21552.767638,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre de logements,NBLOG,23,4677.417491,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre de logements,NBLOG,30,3593.196956,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Population,POP,ENS,663398.702917,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Population,POP,10,503841.562531,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Population,POP,21,105351.320861,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Population,POP,22,40714.800271,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Population,POP,23,6697.752647,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Population,POP,30,6793.266607,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,4780375.602039,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre d'heures annuelles travaillées,DUREE,10,4251419.136081,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre d'heures annuelles travaillées,DUREE,21,281870.632536,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre d'heures annuelles travaillées,DUREE,22,188091.584047,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre d'heures annuelles travaillées,DUREE,23,17032.714322,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
85,DEP,Nombre d'heures annuelles travaillées,DUREE,30,41961.535053,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre de logements,NBLOG,ENS,204488.231893,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre de logements,NBLOG,10,126185.762151,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre de logements,NBLOG,21,47440.436693,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre de logements,NBLOG,22,21765.664799,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre de logements,NBLOG,23,5878.174366,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre de logements,NBLOG,30,3218.193884,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Population,POP,ENS,424716.901207,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Population,POP,10,283395.724732,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Population,POP,21,83780.118943,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Population,POP,22,44201.998768,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Population,POP,23,7285.631944,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Population,POP,30,6053.426821,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,3197071.628441,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2708174.987601,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre d'heures annuelles travaillées,DUREE,21,230071.938088,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre d'heures annuelles travaillées,DUREE,22,203141.160943,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre d'heures annuelles travaillées,DUREE,23,16641.422701,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
86,DEP,Nombre d'heures annuelles travaillées,DUREE,30,39042.119108,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre de logements,NBLOG,ENS,182193.974736,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre de logements,NBLOG,10,113367.112952,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre de logements,NBLOG,21,37695.763082,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre de logements,NBLOG,22,22494.382409,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre de logements,NBLOG,23,5084.986803,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre de logements,NBLOG,30,3551.72949,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Population,POP,ENS,364987.592488,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Population,POP,10,241757.931996,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Population,POP,21,63556.598082,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Population,POP,22,46986.457868,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Population,POP,23,6331.85638,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Population,POP,30,6354.748161,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,2985657.499961,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2454595.462631,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre d'heures annuelles travaillées,DUREE,21,222337.619338,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre d'heures annuelles travaillées,DUREE,22,246017.697869,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre d'heures annuelles travaillées,DUREE,23,15320.496809,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
87,DEP,Nombre d'heures annuelles travaillées,DUREE,30,47386.223315,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre de logements,NBLOG,ENS,169386.334464,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre de logements,NBLOG,10,108704.790454,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre de logements,NBLOG,21,34364.907235,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre de logements,NBLOG,22,21221.912364,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre de logements,NBLOG,23,1909.229959,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre de logements,NBLOG,30,3185.494451,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Population,POP,ENS,356476.216752,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Population,POP,10,240927.598469,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Population,POP,21,66198.239771,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Population,POP,22,40342.855982,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Population,POP,23,2988.986016,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Population,POP,30,6018.536514,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,3123006.889952,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2573203.528805,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre d'heures annuelles travaillées,DUREE,21,234275.230511,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre d'heures annuelles travaillées,DUREE,22,251968.695393,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre d'heures annuelles travaillées,DUREE,23,10525.554486,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
88,DEP,Nombre d'heures annuelles travaillées,DUREE,30,53033.880756,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre de logements,NBLOG,ENS,153251.193012,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre de logements,NBLOG,10,103301.474688,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre de logements,NBLOG,21,26881.795579,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre de logements,NBLOG,22,18053.363575,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre de logements,NBLOG,23,1590.710281,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre de logements,NBLOG,30,3423.84889,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Population,POP,ENS,326955.955441,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Population,POP,10,226694.757703,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Population,POP,21,51273.846839,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Population,POP,22,40138.87371,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Population,POP,23,2396.251232,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Population,POP,30,6452.225956,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,2588059.627875,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2194153.901452,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre d'heures annuelles travaillées,DUREE,21,161112.317838,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre d'heures annuelles travaillées,DUREE,22,177646.530365,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre d'heures annuelles travaillées,DUREE,23,10826.846148,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
89,DEP,Nombre d'heures annuelles travaillées,DUREE,30,44320.032073,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre de logements,NBLOG,ENS,64708.602405,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre de logements,NBLOG,10,36014.184088,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre de logements,NBLOG,21,13188.108656,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre de logements,NBLOG,22,11865.60745,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre de logements,NBLOG,23,2620.874617,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre de logements,NBLOG,30,1019.827594,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Population,POP,ENS,138487.646107,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Population,POP,10,82432.948694,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Population,POP,21,24864.861529,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Population,POP,22,25924.00026,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Population,POP,23,3275.56419,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Population,POP,30,1990.271433,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,1020829.080404,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre d'heures annuelles travaillées,DUREE,10,772900.563398,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre d'heures annuelles travaillées,DUREE,21,84042.270938,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre d'heures annuelles travaillées,DUREE,22,143011.662145,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre d'heures annuelles travaillées,DUREE,23,7526.708743,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
90,DEP,Nombre d'heures annuelles travaillées,DUREE,30,13347.87518,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Nombre de logements,NBLOG,ENS,518768.016079,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Nombre de logements,NBLOG,10,304292.961206,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Nombre de logements,NBLOG,21,90737.843547,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Nombre de logements,NBLOG,22,100927.21043,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Nombre de logements,NBLOG,23,13865.097344,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Nombre de logements,NBLOG,30,8944.903552,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Population,POP,ENS,1265489.442695,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
91,DEP,Population,POP,10,757895.088718,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
