periode,indice_prix,description,zone,id_serie,annee,trimestre
2008-Q3,106.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2008,3
2008-Q4,101.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2008,4
2009-Q1,95.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2009,1
2009-Q2,98.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2009,2
2009-Q3,99.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2009,3
2009-Q4,101.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2009,4
2010-Q1,100.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2010,1
2010-Q2,103.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2010,2
2010-Q3,107.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2010,3
2010-Q4,110.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2010,4
2011-Q1,106.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2011,1
2011-Q2,108.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2011,2
2011-Q3,111.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2011,3
2011-Q4,111.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2011,4
2012-Q1,108.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2012,1
2012-Q2,111.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2012,2
2012-Q3,112.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2012,3
2012-Q4,109.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2012,4
2013-Q1,107.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2013,1
2013-Q2,107.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2013,2
2013-Q3,108.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2013,3
2013-Q4,108.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2013,4
2014-Q1,105.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2014,1
2014-Q2,105.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2014,2
2014-Q3,104.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2014,3
2014-Q4,101.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2014,4
2015-Q1,99.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2015,1
2015-Q2,100.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2015,2
2015-Q3,100.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2015,3
2015-Q4,99.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2015,4
2016-Q1,98.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2016,1
2016-Q2,98.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2016,2
2016-Q3,99.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2016,3
2016-Q4,101.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2016,4
2017-Q1,100.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2017,1
2017-Q2,101.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2017,2
2017-Q3,103.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2017,3
2017-Q4,102.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2017,4
2018-Q1,99.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2018,1
2018-Q2,102.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2018,2
2018-Q3,103.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2018,3
2018-Q4,104.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2018,4
2019-Q1,103.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2019,1
2019-Q2,104.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2019,2
2019-Q3,106.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2019,3
2019-Q4,108.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2019,4
2020-Q1,111.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2020,1
2020-Q2,113.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2020,2
2020-Q3,113.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2020,3
2020-Q4,116.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2020,4
2021-Q1,118.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2021,1
2021-Q2,122.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2021,2
2021-Q3,125.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2021,3
2021-Q4,126.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2021,4
2022-Q1,126.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2022,1
2022-Q2,130.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2022,2
2022-Q3,133.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2022,3
2022-Q4,130.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2022,4
2023-Q1,133.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2023,1
2023-Q2,131.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2023,2
2023-Q3,133.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2023,3
2023-Q4,130.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2023,4
2024-Q1,125.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2024,1
2024-Q2,127.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2024,2
2024-Q3,130.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2024,3
2024-Q4,130.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2024,4
2025-Q1,131.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2025,1
2025-Q2,131.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2025,2
2025-Q3,133.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567098,2025,3
2007-Q4,105.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2007,4
2008-Q1,105.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2008,1
2008-Q2,105.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2008,2
2008-Q3,104.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2008,3
2008-Q4,100.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2008,4
2009-Q1,97.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2009,1
2009-Q2,98.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2009,2
2009-Q3,98.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2009,3
2009-Q4,100.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2009,4
2010-Q1,102.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2010,1
2010-Q2,104.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2010,2
2010-Q3,105.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2010,3
2010-Q4,109.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2010,4
2011-Q1,108.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2011,1
2011-Q2,109.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2011,2
2011-Q3,110.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2011,3
2011-Q4,110.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2011,4
2012-Q1,110.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2012,1
2012-Q2,111.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2012,2
2012-Q3,111.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2012,3
2012-Q4,108.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2012,4
2013-Q1,109.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2013,1
2013-Q2,107.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2013,2
2013-Q3,107.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2013,3
2013-Q4,108.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2013,4
2014-Q1,106.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2014,1
2014-Q2,105.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2014,2
2014-Q3,102.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2014,3
2014-Q4,100.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2014,4
2015-Q1,100.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2015,1
2015-Q2,100.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2015,2
2015-Q3,99.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2015,3
2015-Q4,98.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2015,4
2016-Q1,99.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2016,1
2016-Q2,98.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2016,2
2016-Q3,98.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2016,3
2016-Q4,100.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2016,4
2017-Q1,101.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2017,1
2017-Q2,101.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2017,2
2017-Q3,102.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2017,3
2017-Q4,101.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2017,4
2018-Q1,100.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2018,1
2018-Q2,102.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2018,2
2018-Q3,103.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2018,3
2018-Q4,103.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2018,4
2019-Q1,104.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2019,1
2019-Q2,104.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2019,2
2019-Q3,106.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2019,3
2019-Q4,108.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2019,4
2020-Q1,112.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2020,1
2020-Q2,113.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2020,2
2020-Q3,113.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2020,3
2020-Q4,116.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2020,4
2021-Q1,119.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2021,1
2021-Q2,121.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2021,2
2021-Q3,124.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2021,3
2021-Q4,126.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2021,4
2022-Q1,127.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2022,1
2022-Q2,130.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2022,2
2022-Q3,132.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2022,3
2022-Q4,130.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2022,4
2023-Q1,134.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2023,1
2023-Q2,131.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2023,2
2023-Q3,132.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2023,3
2023-Q4,129.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2023,4
2024-Q1,127.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2024,1
2024-Q2,127.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2024,2
2024-Q3,128.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2024,3
2024-Q4,129.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2024,4
2025-Q1,132.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2025,1
2025-Q2,131.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2025,2
2025-Q3,131.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567099,2025,3
2007-Q4,106.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2007,4
2008-Q1,106.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2008,1
2008-Q2,106.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2008,2
2008-Q3,106.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2008,3
2008-Q4,102.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2008,4
2009-Q1,97.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2009,1
2009-Q2,96.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2009,2
2009-Q3,98.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2009,3
2009-Q4,99.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2009,4
2010-Q1,99.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2010,1
2010-Q2,101.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2010,2
2010-Q3,104.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2010,3
2010-Q4,104.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2010,4
2011-Q1,105.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2011,1
2011-Q2,107.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2011,2
2011-Q3,108.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2011,3
2011-Q4,106.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2011,4
2012-Q1,104.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2012,1
2012-Q2,105.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2012,2
2012-Q3,106.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2012,3
2012-Q4,104.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2012,4
2013-Q1,103.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2013,1
2013-Q2,103.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2013,2
2013-Q3,104.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2013,3
2013-Q4,103.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2013,4
2014-Q1,102.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2014,1
2014-Q2,102.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2014,2
2014-Q3,102.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2014,3
2014-Q4,99.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2014,4
2015-Q1,99.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2015,1
2015-Q2,98.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2015,2
2015-Q3,101.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2015,3
2015-Q4,99.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2015,4
2016-Q1,99.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2016,1
