periode,nb_logements,description,zone,id_serie,annee
2024,3720.0,Estimation annuelle du parc de logements - Nombre de résidences secondaires et logements occasionnels - France hors Mayotte,FR-D976,1791243,2024
2025,3753.0,Estimation annuelle du parc de logements - Nombre de résidences secondaires et logements occasionnels - France hors Mayotte,FR-D976,1791243,2025
1982,1895.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1982
1983,1904.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1983
1984,1913.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1984
1985,1920.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1985
1986,1925.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1986
1987,1929.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1987
1988,1932.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1988
1989,1932.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1989
1990,1932.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1990
1991,1947.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1991
1992,1961.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1992
1993,1974.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1993
1994,1988.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1994
1995,2002.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1995
1996,2016.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1996
1997,2028.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1997
1998,2041.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1998
1999,2009.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,1999
2000,2005.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2000
2001,2001.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2001
2002,1978.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2002
2003,1955.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2003
2004,1951.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2004
2005,1947.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2005
2006,1976.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2006
2007,2042.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2007
2008,2134.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2008
2009,2242.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2009
2010,2340.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2010
2011,2424.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2011
2012,2523.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2012
2013,2617.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2013
2014,2696.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2014
2015,2772.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2015
2016,2839.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2016
2017,2883.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2017
2018,2901.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2018
2019,2947.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2019
2020,2960.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2020
2021,2965.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2021
2022,2956.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2022
2023,2959.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2023
2024,2961.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2024
2025,2962.0,Estimation annuelle du parc de logements - Nombre de logements vacants - France hors Mayotte,FR-D976,1791244,2025
1982,10791.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1982
1983,11011.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1983
1984,11240.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1984
1985,11458.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1985
1986,11666.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1986
1987,11873.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1987
1988,12032.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1988
1989,12180.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1989
1990,12318.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1990
1991,12481.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1991
1992,12632.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1992
1993,12774.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1993
1994,12909.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1994
1995,13053.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1995
1996,13206.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1996
1997,13357.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1997
1998,13516.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1998
1999,13702.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,1999
2000,13901.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2000
2001,14110.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2001
2002,14328.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2002
2003,14547.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2003
2004,14759.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2004
2005,14968.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2005
2006,15163.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2006
2007,15372.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2007
2008,15554.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2008
2009,15718.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2009
2010,15863.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2010
2011,16012.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2011
2012,16138.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2012
2013,16271.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2013
2014,16403.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2014
2015,16534.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2015
2016,16643.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2016
2017,16748.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2017
2018,16863.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2018
2019,17005.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2019
2020,17106.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2020
2021,17199.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2021
2022,17323.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2022
2023,17428.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2023
2024,17527.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2024
2025,17618.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement individuel - France hors Mayotte,FR-D976,1791245,2025
1982,9058.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1982
1983,9120.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1983
1984,9185.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1984
1985,9244.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1985
1986,9296.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1986
1987,9348.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1987
1988,9430.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1988
1989,9499.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1989
1990,9576.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1990
1991,9701.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1991
1992,9816.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1992
1993,9938.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1993
1994,10063.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1994
1995,10193.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1995
1996,10310.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1996
1997,10420.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1997
1998,10523.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1998
1999,10635.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,1999
2000,10770.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2000
2001,10907.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2001
2002,11043.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2002
2003,11175.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2003
2004,11302.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2004
2005,11432.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2005
2006,11555.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2006
2007,11668.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2007
2008,11765.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2008
2009,11864.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2009
2010,11973.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2010
2011,12078.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2011
2012,12181.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2012
2013,12295.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2013
2014,12414.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2014
2015,12529.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2015
2016,12646.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2016
2017,12784.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2017
2018,12944.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2018
2019,13067.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2019
2020,13242.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2020
2021,13409.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2021
2022,13588.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2022
2023,13764.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2023
2024,13936.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2024
2025,14104.0,Estimation annuelle du parc de logements - Nombre de résidences principales - Logement collectif - France hors Mayotte,FR-D976,1791246,2025
1982,51.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1982
1983,51.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1983
1984,52.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1984
1985,53.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1985
1986,53.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1986
1987,54.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1987
1988,54.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1988
1989,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1989
1990,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1990
1991,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1991
1992,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1992
1993,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1993
1994,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1994
1995,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1995
1996,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1996
1997,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1997
1998,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1998
1999,55.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,1999
2000,56.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2000
2001,56.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2001
2002,56.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2002
2003,56.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2003
2004,57.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2004
2005,57.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2005
2006,57.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2006
2007,57.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2007
2008,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2008
2009,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2009
2010,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2010
2011,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2011
2012,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2012
2013,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2013
2014,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2014
2015,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2015
2016,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2016
2017,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2017
2018,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2018
2019,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2019
2020,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2020
2021,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2021
2022,58.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2022
2023,57.5,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2023
2024,57.5,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2024
2025,57.4,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires - France hors Mayotte,FR-D976,1791247,2025
1982,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1982
1983,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1983
1984,24.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1984
1985,24.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1985
1986,25.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1986
1987,25.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1987
1988,26.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1988
1989,26.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1989
1990,25.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1990
1991,25.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1991
1992,24.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1992
1993,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1993
1994,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1994
1995,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1995
1996,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1996
1997,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1997
1998,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1998
1999,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,1999
2000,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2000
2001,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2001
2002,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2002
2003,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2003
2004,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2004
2005,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2005
2006,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2006
2007,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2007
2008,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2008
2009,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2009
2010,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2010
2011,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2011
2012,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2012
2013,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2013
2014,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2014
2015,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2015
2016,20.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2016
2017,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2017
2018,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2018
2019,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2019
2020,21.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2020
2021,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2021
2022,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2022
2023,22.1,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2023
2024,22.3,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2024
2025,22.6,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires accédants - France hors Mayotte,FR-D976,1791248,2025
1982,28.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1982
1983,28.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1983
1984,28.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1984
